rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
288,KIF26B,0.009185681343583552,-0.0011275610696121151,0.010313242413195667,0.2075557408090768,0.3849917198438575,1.085730700815364,0.8703056104606963
731,THSD7A,-0.00785350352105929,-0.0011553315785303702,-0.0066981719425289205,-0.13480183863605932,0.38664058655660083,1.1213129964691761,0.8728903755511631
780,SLC1A2,-0.010542978554657578,-0.0011608239423476327,-0.009382154612309946,-0.18881744197651343,0.3921780217033931,1.1634172574959512,0.8745628706097005
644,NETO2,-0.004225985360322482,-0.0012450570992243225,-0.0029809282610981595,-0.05999168338555808,0.37055697779742847,1.0187451894101804,0.871521970503269
355,WIPF3,0.006711216708686463,-0.0012489860517607126,0.007960202760447175,0.16020042143304222,0.3730783684640004,1.039720768163293,0.8724342405351984
540,INPP4B,-0.0004137454838555321,-0.0012773749636141702,0.0008636294797586381,0.017380688756671772,0.37493549244865,1.0667995718637806,0.8744108256043789
662,MGAT4A,-0.004987744880701639,-0.00138593454387222,-0.003601810336829419,-0.07248703974590062,0.3676811119423388,1.045146818258093,0.876843545689524
350,RNF19A,0.0066377419994002596,-0.0013963714437583976,0.008034113443158658,0.16168788637270642,0.3647368946847076,1.0477064326876848,0.8779078607267752
318,VWC2,0.007689171613116497,-0.0014052723684480398,0.009094443981564537,0.18302721706852454,0.36331632349946325,1.0266028005551533,0.8769955906948457
453,LGI1,0.002515101275529452,-0.0014786361242906888,0.003993737399820141,0.08037463790785987,0.35796292978012395,1.0198784168547985,0.8792762657746693
782,NRSN1,-0.010995003065706277,-0.0015258145478971765,-0.009469188517809101,-0.19056901398535822,0.35934293909681175,1.0621928973274481,0.8827733008970655
850,RBFOX1,-0.017224170277218676,-0.0015577708812400297,-0.015666399395978647,-0.31528892681537063,0.36349655218579197,1.1389294315351868,0.887638741067356
690,STXBP5L,-0.006636934654282722,-0.0016211309488244892,-0.005015803705458233,-0.1009438944736988,0.3519759911710306,1.030632068420077,0.8842937509502813
225,VGF,0.011733385002185237,-0.0016639528765894388,0.013397337878774677,0.2696236815631057,0.3466188998970136,1.11216186753392,0.89189600121636
699,GPC5,-0.006930238402649169,-0.0016976925918027036,-0.005232545810846465,-0.10530586585437869,0.35143744472162664,1.0958352388867967,0.8903755511631443
579,RGS7,-0.0022312224238028033,-0.001745202020132352,-0.00048602040367045143,-0.009781242492960175,0.33818982164857586,0.9706409398434828,0.8859662460088186
640,PRKG1,-0.004490920520917596,-0.0017479416224108332,-0.002742978898506763,-0.05520291238134762,0.3430561771840089,1.0225702338858258,0.8883989660939638
